LOCALITY_PID_NOV2019,LOCALITY_NAME_NOV2019,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
SA283,CONCORDIA,40310,Barossa (DC),1,Good,Good,0
SA284,CONDOWIE,48130,Wakefield (DC),1,Good,Good,0
SA285,CONMURRA,45090,Naracoorte and Lucindale (DC),1,Good,Good,0
SA286,COOBER PEDY,41330,Coober Pedy (DC),1,Good,Good,0
SA286,COOBER PEDY,49399,Unincorporated SA,0,Good,Good,1
SA287,COOBOWIE,48830,Yorke Peninsula (DC),1,Good,Good,0
SA288,COOKE PLAINS,47800,The Coorong (DC),1,Good,Good,0
SA289,COOLILLIE,41750,Elliston (DC),1,Good,Good,0
SA29,ANNADALE,44210,Mid Murray (DC),1,Good,Good,0
SA290,COOLTONG,46670,Renmark Paringa (DC),1,Good,Good,0
SA291,COOMANDOOK,47800,The Coorong (DC),1,Good,Good,0
SA292,COOMBE,47800,The Coorong (DC),1,Good,Good,0
SA293,COOMOOROO,44830,Mount Remarkable (DC),6.00E-07,Good,Good,1
SA293,COOMOOROO,45400,Orroroo/Carrieton (DC),0.9999994,Good,Good,0
SA294,COOMUNGA,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA295,COONALPYN,47800,The Coorong (DC),1,Good,Good,0
SA296,COONAMIA,46450,Port Pirie City and Dists (M),1,Good,Good,0
SA297,COONAWARRA,48340,Wattle Range (DC),1,Good,Good,0
SA298,COORABIE,49399,Unincorporated SA,1,Good,Good,0
SA299,COORONG,43360,Kingston (DC) (SA),0.0483874,Good,Good,0
SA299,COORONG,47800,The Coorong (DC),0.9516126,Good,Good,0
SA3,ADELAIDE AIRPORT,48410,West Torrens (C),1,Good,Good,0
SA30,ANTECHAMBER BAY,42750,Kangaroo Island (DC),1,Good,Good,0
SA300,COOTRA,43220,Kimba (DC),1,Good,Good,0
SA301,COPEVILLE,43080,Karoonda East Murray (DC),1,Good,Good,0
SA302,COPLEY,49399,Unincorporated SA,1,Good,Good,0
SA303,CORNY POINT,48830,Yorke Peninsula (DC),1,Good,Good,0
SA304,COROMANDEL EAST,45340,Onkaparinga (C),1,Good,Good,0
SA305,COROMANDEL VALLEY,44340,Mitcham (C),0.3021142,Good,Good,0
SA305,COROMANDEL VALLEY,45340,Onkaparinga (C),0.6978858,Good,Good,0
SA306,CORTLINYE,43220,Kimba (DC),1,Good,Good,0
SA307,COUCH BEACH,48830,Yorke Peninsula (DC),1,Good,Good,0
SA308,COULTA,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA309,COWANDILLA,48410,West Torrens (C),1,Good,Good,0
SA31,APAMURRA,44210,Mid Murray (DC),1,Good,Good,0
SA310,COWELL,41960,Franklin Harbour (DC),1,Good,Good,0
SA311,COWIRRA,44210,Mid Murray (DC),1,Good,Good,0
SA312,CRADOCK,41830,Flinders Ranges (DC),0.9268293,Good,Good,0
SA312,CRADOCK,45400,Orroroo/Carrieton (DC),0.0731707,Good,Good,0
SA313,CRAFERS,40120,Adelaide Hills (DC),1,Good,Good,0
SA314,CRAFERS WEST,40120,Adelaide Hills (DC),0.9218587,Good,Good,0
SA314,CRAFERS WEST,44340,Mitcham (C),0.0781413,Good,Good,0
SA315,CRAIGBURN FARM,44340,Mitcham (C),1,Good,Good,0
SA316,CRAIGMORE,45680,Playford (C),1,Good,Good,0
SA317,CRESCENT,46670,Renmark Paringa (DC),1,Good,Good,0
SA318,CROMER,40120,Adelaide Hills (DC),0.2459016,Good,Good,0
SA318,CROMER,40310,Barossa (DC),0.7540984,Good,Good,0
SA319,CROSS ROADS,41560,Copper Coast (DC),1,Good,Good,0
SA32,APOINGA,42110,Goyder (DC),1,Good,Good,0
SA320,CROYDON,41060,Charles Sturt (C),1,Good,Good,0
SA321,CROYDON PARK,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA322,CRYSTAL BROOK,46450,Port Pirie City and Dists (M),1,Good,Good,0
SA323,CUDLEE CREEK,40120,Adelaide Hills (DC),1,Good,Good,0
SA324,CULBURRA,47800,The Coorong (DC),1,Good,Good,0
SA326,CUMBERLAND PARK,44340,Mitcham (C),1,Good,Good,0
SA327,CUMMINS,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA328,CUNGENA,47490,Streaky Bay (DC),1,Good,Good,0
SA329,CUNLIFFE,41560,Copper Coast (DC),1,Good,Good,0
SA33,APPILA,44830,Mount Remarkable (DC),0.5476941,Good,Good,0
SA33,APPILA,45120,Northern Areas (DC),0.4523059,Good,Good,0
SA330,CUNNINGHAM,48830,Yorke Peninsula (DC),1,Good,Good,0
SA331,CUNYARIE,43220,Kimba (DC),1,Good,Good,0
SA332,CURRAMULKA,48830,Yorke Peninsula (DC),1,Good,Good,0
SA333,CURRENCY CREEK,40220,Alexandrina (DC),1,Good,Good,0
SA334,CUSTON,47630,Tatiara (DC),1,Good,Good,0
SA335,CUTTLEFISH BAY,42750,Kangaroo Island (DC),1,Good,Good,0
SA336,CYGNET RIVER,42750,Kangaroo Island (DC),1,Good,Good,0
SA337,D'ESTREES BAY,42750,Kangaroo Island (DC),1,Good,Good,0
SA338,DALKEY,48130,Wakefield (DC),1,Good,Good,0
SA339,DARKE PEAK,41190,Cleve (DC),1,Good,Good,0
SA34,ARDROSSAN,48830,Yorke Peninsula (DC),1,Good,Good,0
SA340,DARLINGTON,44060,Marion (C),0.4831711,Good,Good,0
SA340,DARLINGTON,45340,Onkaparinga (C),0.5168289,Good,Good,0
SA341,DAVEYSTON,43650,Light (RegC),1,Good,Good,0
SA342,DAVOREN PARK,45680,Playford (C),1,Good,Good,0
SA343,DAW PARK,44340,Mitcham (C),1,Good,Good,0
SA344,DAWESLEY,44550,Mount Barker (DC),1,Good,Good,0
SA345,DAWSON,45540,Peterborough (DC),1,Good,Good,0
SA346,DE MOLE RIVER,42750,Kangaroo Island (DC),1,Good,Good,0
SA347,DEEP CREEK,48750,Yankalilla (DC),1,Good,Good,0
SA348,DEEPWATER,47800,The Coorong (DC),1,Good,Good,0
SA349,DELAMERE,48750,Yankalilla (DC),1,Good,Good,0
SA350,DENIAL BAY,41010,Ceduna (DC),1,Good,Good,0
SA351,DERNANCOURT,45890,Port Adelaide Enfield (C),0.0619195,Good,Good,0
SA351,DERNANCOURT,47700,Tea Tree Gully (C),0.9380805,Good,Good,0
SA352,DEVLINS POUND,43790,Loxton Waikerie (DC),1,Good,Good,0
SA353,DEVON PARK,41060,Charles Sturt (C),0.109589,Good,Good,0
SA353,DEVON PARK,45890,Port Adelaide Enfield (C),0.890411,Good,Good,0
SA354,DINGABLEDINGA,40220,Alexandrina (DC),1,Good,Good,0
SA355,DIREK,47140,Salisbury (C),1,Good,Good,0
SA356,DISMAL SWAMP,42250,Grant (DC),1,Good,Good,0
SA357,DONOVANS,42250,Grant (DC),1,Good,Good,0
SA358,DORSET VALE,40120,Adelaide Hills (DC),0.4285714,Good,Good,0
SA358,DORSET VALE,44550,Mount Barker (DC),0.5,Good,Good,0
SA358,DORSET VALE,45340,Onkaparinga (C),0.0714286,Good,Good,0
SA359,DOVER GARDENS,44060,Marion (C),1,Good,Good,0
SA36,ARMAGH,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA360,DOWLINGVILLE,48830,Yorke Peninsula (DC),1,Good,Good,0
SA361,DRY CREEK,45890,Port Adelaide Enfield (C),0.9999994,Good,Good,0
SA361,DRY CREEK,47140,Salisbury (C),6.00E-07,Good,Good,1
SA362,DUBLIN,40150,Adelaide Plains (DC),1,Good,Good,0
SA363,DUCK PONDS,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA364,DUDLEY EAST,42750,Kangaroo Island (DC),1,Good,Good,0
SA365,DUDLEY PARK,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA366,DUDLEY WEST,42750,Kangaroo Island (DC),1,Good,Good,0
SA367,DULWICH,40700,Burnside (C),1,Good,Good,0
SA368,DUNCAN,42750,Kangaroo Island (DC),1,Good,Good,0
SA369,DUTTON,42110,Goyder (DC),0.214876,Good,Good,0
SA369,DUTTON,44210,Mid Murray (DC),0.785124,Good,Good,0
SA37,ARNO BAY,41190,Cleve (DC),1,Good,Good,0
SA370,DUTTON EAST,44210,Mid Murray (DC),1,Good,Good,0
SA371,EAST MOONTA,41560,Copper Coast (DC),1,Good,Good,0
SA372,EASTWOOD,40700,Burnside (C),1,Good,Good,0
SA373,EBA,44210,Mid Murray (DC),1,Good,Good,0
SA374,EBA ANCHORAGE,47490,Streaky Bay (DC),1,Good,Good,0
SA375,EBENEZER,43650,Light (RegC),1,Good,Good,0
SA376,ECHUNGA,44550,Mount Barker (DC),1,Good,Good,0
SA377,EDEN HILLS,44340,Mitcham (C),1,Good,Good,0
SA378,EDEN VALLEY,40310,Barossa (DC),0.930303,Good,Good,0
SA378,EDEN VALLEY,44210,Mid Murray (DC),0.069697,Good,Good,0
SA379,EDILLILIE,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA38,ARTHURTON,48830,Yorke Peninsula (DC),1,Good,Good,0
SA380,EDINBURGH,47140,Salisbury (C),1,Good,Good,0
SA381,EDITHBURGH,48830,Yorke Peninsula (DC),1,Good,Good,0
SA382,EDWARDSTOWN,44060,Marion (C),1,Good,Good,0
SA383,EIGHT MILE CREEK,42250,Grant (DC),1,Good,Good,0
SA384,ELIZABETH,45680,Playford (C),1,Good,Good,0
SA385,ELIZABETH DOWNS,45680,Playford (C),1,Good,Good,0
SA386,ELIZABETH EAST,45680,Playford (C),1,Good,Good,0
SA387,ELIZABETH GROVE,45680,Playford (C),1,Good,Good,0
SA388,ELIZABETH NORTH,45680,Playford (C),1,Good,Good,0
SA389,ELIZABETH PARK,45680,Playford (C),1,Good,Good,0
SA39,ASCOT PARK,44060,Marion (C),1,Good,Good,0
SA390,ELIZABETH SOUTH,45680,Playford (C),1,Good,Good,0
SA391,ELIZABETH VALE,45680,Playford (C),0.8894385,Good,Good,0
SA391,ELIZABETH VALE,47140,Salisbury (C),0.1105615,Good,Good,0
SA393,ELLISTON,41750,Elliston (DC),1,Good,Good,0
SA394,ELWOMPLE,47800,The Coorong (DC),1,Good,Good,0
SA395,EMU BAY,42750,Kangaroo Island (DC),1,Good,Good,0
SA396,EMU DOWNS,42110,Goyder (DC),1,Good,Good,0
SA397,EMU FLAT,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA398,ENCOUNTER BAY,48050,Victor Harbor (C),1,Good,Good,0
SA399,ENFIELD,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA4,AGERY,48830,Yorke Peninsula (DC),1,Good,Good,0
SA40,ASHBOURNE,40220,Alexandrina (DC),1,Good,Good,0
SA400,ERINDALE,40700,Burnside (C),1,Good,Good,0
SA402,ERSKINE,45400,Orroroo/Carrieton (DC),1,Good,Good,0
SA403,ETHELTON,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA404,ETTRICK,45040,Murray Bridge (RC),1,Good,Good,0
SA405,EUDUNDA,42110,Goyder (DC),1,Good,Good,0
SA406,EURELIA,45400,Orroroo/Carrieton (DC),1,Good,Good,0
SA407,EUROMINA,45120,Northern Areas (DC),1,Good,Good,0
SA408,EVANDALE,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA409,EVANSTON,42030,Gawler (T),1,Good,Good,0
SA41,ASHFORD,48410,West Torrens (C),1,Good,Good,0
SA410,EVANSTON GARDENS,42030,Gawler (T),1,Good,Good,0
SA411,EVANSTON PARK,42030,Gawler (T),0.9827264,Good,Good,0
SA411,EVANSTON PARK,45680,Playford (C),0.0172736,Good,Good,0
SA412,EVANSTON SOUTH,42030,Gawler (T),1,Good,Good,0
SA413,EVERARD CENTRAL,48130,Wakefield (DC),1,Good,Good,0
SA414,EVERARD PARK,47980,Unley (C),1,Good,Good,0
SA415,EXETER,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA416,FAIRVIEW PARK,47700,Tea Tree Gully (C),1,Good,Good,0
SA417,FARINA,49399,Unincorporated SA,1,Good,Good,0
SA418,FARRELL FLAT,41140,Clare and Gilbert Valleys (DC),0.0978723,Good,Good,0
SA418,FARRELL FLAT,42110,Goyder (DC),0.9021277,Good,Good,0
SA419,FELIXSTOW,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA42,ASHTON,40120,Adelaide Hills (DC),1,Good,Good,0
SA420,FERRYDEN PARK,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA421,FIELD,47800,The Coorong (DC),1,Good,Good,0
SA422,FINDON,41060,Charles Sturt (C),1,Good,Good,0
SA423,FINNISS,40220,Alexandrina (DC),1,Good,Good,0
SA424,FIRLE,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA425,FISCHER,40150,Adelaide Plains (DC),1,Good,Good,0
SA426,FISHER,44210,Mid Murray (DC),1,Good,Good,0
SA428,FITZROY,46510,Prospect (C),1,Good,Good,0
SA429,FIVE MILES,44210,Mid Murray (DC),1,Good,Good,0
SA43,ASHVILLE,47800,The Coorong (DC),1,Good,Good,0
SA430,FLAGSTAFF HILL,45340,Onkaparinga (C),1,Good,Good,0
SA431,FLAXLEY,44550,Mount Barker (DC),1,Good,Good,0
SA432,FLAXMAN VALLEY,40310,Barossa (DC),1,Good,Good,0
SA433,FLINDERS CHASE,42750,Kangaroo Island (DC),1,Good,Good,0
SA434,FLINDERS PARK,41060,Charles Sturt (C),1,Good,Good,0
SA435,FORDS,43650,Light (RegC),1,Good,Good,0
SA436,FOREST RANGE,40120,Adelaide Hills (DC),1,Good,Good,0
SA437,FORESTVILLE,47980,Unley (C),1,Good,Good,0
SA438,FORRESTON,40120,Adelaide Hills (DC),1,Good,Good,0
SA439,FORSTER,44210,Mid Murray (DC),1,Good,Good,0
SA44,ATHELSTONE,40910,Campbelltown (C) (SA),1,Good,Good,0
SA440,FOUL BAY,48830,Yorke Peninsula (DC),1,Good,Good,0
SA441,FOUNTAIN,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA442,FOWLERS BAY,49399,Unincorporated SA,1,Good,Good,0
SA443,FOX,45090,Naracoorte and Lucindale (DC),1,Good,Good,0
SA444,FRAHNS,44210,Mid Murray (DC),1,Good,Good,0
SA445,FRANCES,45090,Naracoorte and Lucindale (DC),1,Good,Good,0
SA446,FRANKLYN,42110,Goyder (DC),1,Good,Good,0
SA447,FRANKTON,42110,Goyder (DC),0.8636364,Good,Good,0
SA447,FRANKTON,44210,Mid Murray (DC),0.1363636,Good,Good,0
SA448,FRAYVILLE,44210,Mid Murray (DC),1,Good,Good,0
SA449,FREELING,43650,Light (RegC),1,Good,Good,0
SA45,ATHOL PARK,41060,Charles Sturt (C),1,Good,Good,0
SA450,FREWVILLE,40700,Burnside (C),1,Good,Good,0
SA451,FULHAM,41060,Charles Sturt (C),0.0008851,Good,Good,1
SA451,FULHAM,48410,West Torrens (C),0.9991149,Good,Good,0
SA452,FULHAM GARDENS,41060,Charles Sturt (C),1,Good,Good,0
SA453,FULLARTON,47980,Unley (C),1,Good,Good,0
SA454,FURNER,48340,Wattle Range (DC),1,Good,Good,0
SA455,GALGA,43080,Karoonda East Murray (DC),0.85,Good,Good,0
SA455,GALGA,43790,Loxton Waikerie (DC),0.15,Good,Good,0
SA456,GAWLER,42030,Gawler (T),1,Good,Good,0
SA457,GAWLER BELT,43650,Light (RegC),1,Good,Good,0
SA458,GAWLER EAST,42030,Gawler (T),1,Good,Good,0
SA459,GAWLER RIVER,43650,Light (RegC),1,Good,Good,0
SA46,AUBURN,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA460,GAWLER SOUTH,42030,Gawler (T),1,Good,Good,0
SA461,GAWLER WEST,42030,Gawler (T),1,Good,Good,0
SA462,GEMMELLS,40220,Alexandrina (DC),1,Good,Good,0
SA463,GEORGETOWN,45120,Northern Areas (DC),1,Good,Good,0
SA464,GEPPS CROSS,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA465,GERANIUM,47290,Southern Mallee (DC),1,Good,Good,0
SA466,GERANIUM PLAINS,42110,Goyder (DC),1,Good,Good,0
SA467,GERARD,49399,Unincorporated SA,1,Good,Good,0
SA468,GERMAN CREEK,42250,Grant (DC),1,Good,Good,0
SA469,GERMAN FLAT,48340,Wattle Range (DC),1,Good,Good,0
SA47,AULDANA,40700,Burnside (C),1,Good,Good,0
SA470,GERMEIN BAY,44830,Mount Remarkable (DC),0.6249997,Good,Good,0
SA470,GERMEIN BAY,46450,Port Pirie City and Dists (M),0.3750003,Good,Good,0
SA471,GIFFORD HILL,45040,Murray Bridge (RC),1,Good,Good,0
SA472,GILBERTON,48260,Walkerville (M),1,Good,Good,0
SA473,GILES CORNER,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA474,GILLENTOWN,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA475,GILLES PLAINS,45890,Port Adelaide Enfield (C),0.5892509,Good,Good,0
SA475,GILLES PLAINS,47700,Tea Tree Gully (C),0.4107491,Good,Good,0
SA476,GILLMAN,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA477,GLADSTONE,45120,Northern Areas (DC),1,Good,Good,0
SA478,GLANDORE,44060,Marion (C),0.5776585,Good,Good,0
SA478,GLANDORE,48410,West Torrens (C),0.4223415,Good,Good,0
SA479,GLANVILLE,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA48,AUSTRALIA PLAINS,42110,Goyder (DC),1,Good,Good,0
SA480,GLEN OSMOND,40700,Burnside (C),1,Good,Good,0
SA481,GLENALTA,44340,Mitcham (C),1,Good,Good,0
SA482,GLENBURNIE,42250,Grant (DC),0.8571429,Good,Good,0
SA482,GLENBURNIE,44620,Mount Gambier (C),0.1428571,Good,Good,0
SA483,GLENCOE,48340,Wattle Range (DC),1,Good,Good,0
SA484,GLENDAMBO,49399,Unincorporated SA,1,Good,Good,0
SA485,GLENELG,42600,Holdfast Bay (C),1,Good,Good,0
SA486,GLENELG EAST,42600,Holdfast Bay (C),1,Good,Good,0
SA487,GLENELG NORTH,42600,Holdfast Bay (C),0.8345093,Good,Good,0
SA487,GLENELG NORTH,48410,West Torrens (C),0.1654907,Good,Good,0
SA488,GLENELG SOUTH,42600,Holdfast Bay (C),1,Good,Good,0
SA489,GLENGOWRIE,44060,Marion (C),1,Good,Good,0
SA49,AVENUE RANGE,43360,Kingston (DC) (SA),0.1681416,Good,Good,0
SA49,AVENUE RANGE,45090,Naracoorte and Lucindale (DC),0.8318584,Good,Good,0
SA490,GLENROY,48340,Wattle Range (DC),1,Good,Good,0
SA491,GLENSIDE,40700,Burnside (C),1,Good,Good,0
SA492,GLENUNGA,40700,Burnside (C),1,Good,Good,0
SA493,GLOBE DERBY PARK,47140,Salisbury (C),1,Good,Good,0
SA494,GLOSSOP,40520,Berri and Barmera (DC),1,Good,Good,0
SA495,GLYNDE,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA496,GOLDEN GROVE,47700,Tea Tree Gully (C),1,Good,Good,0
SA497,GOLDEN HEIGHTS,43790,Loxton Waikerie (DC),1,Good,Good,0
SA498,GOMERSAL,43650,Light (RegC),1,Good,Good,0
SA499,GOOD HOPE LANDING,43790,Loxton Waikerie (DC),1,Good,Good,0
SA5,ALAWOONA,43790,Loxton Waikerie (DC),1,Good,Good,0
SA50,AVOCA DELL,45040,Murray Bridge (RC),1,Good,Good,0
SA500,GOODWOOD,47980,Unley (C),1,Good,Good,0
SA501,GOOLWA,40220,Alexandrina (DC),1,Good,Good,0
SA502,GOOLWA BEACH,40220,Alexandrina (DC),1,Good,Good,0
SA503,GOOLWA NORTH,40220,Alexandrina (DC),1,Good,Good,0
SA504,GOOLWA SOUTH,40220,Alexandrina (DC),1,Good,Good,0
SA505,GOSSE,42750,Kangaroo Island (DC),1,Good,Good,0
SA506,GOULD CREEK,45680,Playford (C),0.5185419,Good,Good,0
SA506,GOULD CREEK,47700,Tea Tree Gully (C),0.4814581,Good,Good,0
SA507,GOYDER,48130,Wakefield (DC),1,Good,Good,0
SA508,GRACE PLAINS,40150,Adelaide Plains (DC),0.8846154,Good,Good,0
SA508,GRACE PLAINS,48130,Wakefield (DC),0.1153846,Good,Good,0
SA509,GRANGE,41060,Charles Sturt (C),1,Good,Good,0
SA51,AVON,48130,Wakefield (DC),1,Good,Good,0
SA510,GREEN FIELDS,47140,Salisbury (C),1,Good,Good,0
SA511,GREEN HILLS RANGE,44550,Mount Barker (DC),1,Good,Good,0
SA512,GREEN PATCH,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA513,GREENACRES,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA514,GREENBANKS,45040,Murray Bridge (RC),1,Good,Good,0
SA515,GREENHILL,40120,Adelaide Hills (DC),1,Good,Good,0
SA516,GREENOCK,43650,Light (RegC),1,Good,Good,0
SA517,GREENWAYS,46860,Robe (DC),1,Good,Good,0
SA519,GREENWITH,47140,Salisbury (C),0.0025932,Good,Good,1
SA519,GREENWITH,47700,Tea Tree Gully (C),0.9974068,Good,Good,0
SA52,BACK VALLEY,48050,Victor Harbor (C),0.9367088,Good,Good,0
SA52,BACK VALLEY,48750,Yankalilla (DC),0.0632912,Good,Good,0
SA520,GULFVIEW HEIGHTS,47140,Salisbury (C),0.9885152,Good,Good,0
SA520,GULFVIEW HEIGHTS,47700,Tea Tree Gully (C),0.0114848,Good,Good,0
SA521,GULNARE,45120,Northern Areas (DC),1,Good,Good,0
SA522,GUM CREEK,42110,Goyder (DC),1,Good,Good,0
SA523,GUMERACHA,40120,Adelaide Hills (DC),1,Good,Good,0
SA524,GURRA GURRA,46670,Renmark Paringa (DC),1,Good,Good,0
SA525,HACKHAM,45340,Onkaparinga (C),1,Good,Good,0
SA526,HACKHAM WEST,45340,Onkaparinga (C),1,Good,Good,0
SA527,HACKLINS CORNER,45120,Northern Areas (DC),1,Good,Good,0
SA528,HACKNEY,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA529,HAHNDORF,40120,Adelaide Hills (DC),0.0018978,Good,Good,1
SA529,HAHNDORF,44550,Mount Barker (DC),0.9981022,Good,Good,0
SA53,BAGOT WELL,43650,Light (RegC),1,Good,Good,0
SA530,HAINES,42750,Kangaroo Island (DC),1,Good,Good,0
SA531,HALBURY,41140,Clare and Gilbert Valleys (DC),0.0984456,Good,Good,0
SA531,HALBURY,48130,Wakefield (DC),0.9015544,Good,Good,0
SA532,HALIDON,43080,Karoonda East Murray (DC),1,Good,Good,0
SA533,HALLELUJAH HILLS,42110,Goyder (DC),1,Good,Good,0
SA534,HALLETT,42110,Goyder (DC),1,Good,Good,0
SA535,HALLETT COVE,44060,Marion (C),1,Good,Good,0
SA536,HAMBIDGE,41190,Cleve (DC),0.5,Good,Good,0
SA536,HAMBIDGE,41750,Elliston (DC),0.5,Good,Good,0
SA537,HAMILTON,43650,Light (RegC),1,Good,Good,0
SA538,HAMLEY,41560,Copper Coast (DC),1,Good,Good,0
SA539,HAMLEY BRIDGE,43650,Light (RegC),0.0376045,Good,Good,0
SA539,HAMLEY BRIDGE,48130,Wakefield (DC),0.9623955,Good,Good,0
SA54,BAIRD BAY,47490,Streaky Bay (DC),1,Good,Good,0
SA540,HAMMOND,44830,Mount Remarkable (DC),0.951049,Good,Good,0
SA540,HAMMOND,45400,Orroroo/Carrieton (DC),0.048951,Good,Good,0
SA541,HAMPDEN,42110,Goyder (DC),1,Good,Good,0
SA542,HAMPSTEAD GARDENS,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA543,HANSBOROUGH,42110,Goyder (DC),0.6904762,Good,Good,0
SA543,HANSBOROUGH,43650,Light (RegC),0.3095238,Good,Good,0
SA544,HANSON,42110,Goyder (DC),1,Good,Good,0
SA545,HAPPY VALLEY,45340,Onkaparinga (C),1,Good,Good,0
SA546,HARDWICKE BAY,48830,Yorke Peninsula (DC),1,Good,Good,0
SA547,HARDY,45540,Peterborough (DC),1,Good,Good,0
SA548,HARROGATE,44550,Mount Barker (DC),1,Good,Good,0
SA549,HART,48130,Wakefield (DC),1,Good,Good,0
SA55,BAKARA,43080,Karoonda East Murray (DC),1,Good,Good,0
SA550,HARTLEY,40220,Alexandrina (DC),1,Good,Good,0
SA551,HASLAM,47490,Streaky Bay (DC),1,Good,Good,0
SA552,HATHERLEIGH,48340,Wattle Range (DC),1,Good,Good,0
SA553,HAWKER,41830,Flinders Ranges (DC),1,Good,Good,0
SA554,HAWSON,43710,Lower Eyre Peninsula (DC),1,Good,Good,0
SA555,HAWTHORN,44340,Mitcham (C),1,Good,Good,0
SA556,HAWTHORNDENE,44340,Mitcham (C),1,Good,Good,0
SA557,HAY FLAT,48750,Yankalilla (DC),1,Good,Good,0
SA558,HAY VALLEY,40120,Adelaide Hills (DC),0.0653567,Good,Good,0
SA558,HAY VALLEY,44550,Mount Barker (DC),0.9346433,Good,Good,0
SA559,HAYBOROUGH,48050,Victor Harbor (C),1,Good,Good,0
SA56,BAKARA WELL,43790,Loxton Waikerie (DC),1,Good,Good,0
SA560,HAZELWOOD PARK,40700,Burnside (C),1,Good,Good,0
SA561,HEATHFIELD,40120,Adelaide Hills (DC),1,Good,Good,0
SA562,HEATHPOOL,45290,Norwood Payneham St Peters (C),1,Good,Good,0
SA563,HECTORVILLE,40910,Campbelltown (C) (SA),1,Good,Good,0
SA564,HENDON,41060,Charles Sturt (C),1,Good,Good,0
SA565,HENLEY BEACH,41060,Charles Sturt (C),1,Good,Good,0
SA566,HENLEY BEACH SOUTH,41060,Charles Sturt (C),1,Good,Good,0
SA567,HEWETT,43650,Light (RegC),1,Good,Good,0
SA568,HIGHBURY,47700,Tea Tree Gully (C),1,Good,Good,0
SA569,HIGHGATE,47980,Unley (C),1,Good,Good,0
SA57,BALAKLAVA,48130,Wakefield (DC),1,Good,Good,0
SA570,HIGHLAND VALLEY,40220,Alexandrina (DC),1,Good,Good,0
SA571,HILL RIVER,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA572,HILLBANK,45680,Playford (C),1,Good,Good,0
SA573,HILLCREST,45890,Port Adelaide Enfield (C),1,Good,Good,0
SA574,HILLIER,42030,Gawler (T),0.92216,Good,Good,0
SA574,HILLIER,45680,Playford (C),0.07784,Good,Good,0
SA575,HILLTOWN,41140,Clare and Gilbert Valleys (DC),1,Good,Good,0
SA576,HILTON,48410,West Torrens (C),1,Good,Good,0
SA577,HINCKS,41190,Cleve (DC),0.5,Good,Good,0
SA577,HINCKS,47910,Tumby Bay (DC),0.5,Good,Good,0
SA578,HINDMARSH,41060,Charles Sturt (C),1,Good,Good,0
SA579,HINDMARSH ISLAND,40220,Alexandrina (DC),1,Good,Good,0
SA58,BALD HILLS,48750,Yankalilla (DC),1,Good,Good,0
SA580,HINDMARSH TIERS,48050,Victor Harbor (C),1,Good,Good,0
SA581,HINDMARSH VALLEY,48050,Victor Harbor (C),1,Good,Good,0
SA582,HOLDEN HILL,45890,Port Adelaide Enfield (C),0.1736491,Good,Good,0
SA582,HOLDEN HILL,47700,Tea Tree Gully (C),0.8263509,Good,Good,0
SA583,HOLDER,43790,Loxton Waikerie (DC),1,Good,Good,0
SA584,HOLDER SIDING,43790,Loxton Waikerie (DC),1,Good,Good,0
SA585,HONITON,48830,Yorke Peninsula (DC),1,Good,Good,0
SA586,HOPE FOREST,40220,Alexandrina (DC),1,Good,Good,0
SA587,HOPE GAP,48130,Wakefield (DC),1,Good,Good,0
SA588,HOPE VALLEY,47700,Tea Tree Gully (C),1,Good,Good,0
SA589,HORNSDALE,45120,Northern Areas (DC),1,Good,Good,0
SA59,BALDINA,42110,Goyder (DC),1,Good,Good,0
SA591,HORSNELL GULLY,40120,Adelaide Hills (DC),1,Good,Good,0
