SSC_CODE_2016,SSC_NAME_2016,LGA_CODE_2019,LGA_NAME_2019,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
60760,Woolnorth,61210,Circular Head (M),1,Good,Good,0
60761,Wyena,61810,Dorset (M),0.9032247,Good,Good,0
60761,Wyena,64010,Launceston (C),0.0967753,Good,Good,0
60762,Wynyard,65410,Waratah/Wynyard (M),1,Good,Good,0
60763,Yambacoona,63410,King Island (M),1,Good,Good,0
60764,Yarra Creek,63410,King Island (M),1,Good,Good,0
60765,Yolla,65410,Waratah/Wynyard (M),1,Good,Good,0
60766,York Plains (Tas.),65010,Southern Midlands (M),1,Good,Good,0
60767,York Town,63810,Latrobe (M) (Tas.),1e-07,Good,Good,1
60767,York Town,65810,West Tamar (M),0.9999999,Good,Good,0
60768,Youngtown,64010,Launceston (C),1,Good,Good,0
60769,Zeehan,65610,West Coast (M),1,Good,Good,0
70001,Acacia Hills (NT),72300,Litchfield (M),1,Good,Good,0
70002,Adelaide River,70700,Coomalie (S),1,Good,Good,0
70003,Alawa,71000,Darwin (C),1,Good,Good,0
70004,Ali Curung,70420,Barkly (R),1,Good,Good,0
70005,Alice Springs,70200,Alice Springs (T),1,Good,Good,0
70006,Alpurrurulam,70420,Barkly (R),1,Good,Good,0
70007,Alyangula,71300,East Arnhem (R),0,Good,Good,1
70007,Alyangula,79399,Unincorporated NT,1,Good,Good,0
70008,Amoonguna,72330,MacDonnell (R),1,Good,Good,0
70009,Ampilatwatja,70420,Barkly (R),1,Good,Good,0
70010,Anatye,70620,Central Desert (R),1,Good,Good,0
70011,Angurugu,71300,East Arnhem (R),1,Good,Good,0
70012,Anindilyakwa,71300,East Arnhem (R),1,Good,Good,0
70013,Anmatjere,70420,Barkly (R),0.1372141,Good,Good,0
70013,Anmatjere,70620,Central Desert (R),0.8627859,Good,Good,0
70014,Anula,71000,Darwin (C),1,Good,Good,0
70015,Araluen (NT),70200,Alice Springs (T),1,Good,Good,0
70016,Archer,72800,Palmerston (C),1,Good,Good,0
70017,Areyonga,72330,MacDonnell (R),1,Good,Good,0
70018,Arnold (NT),73600,Roper Gulf (R),1,Good,Good,0
70019,Arumbera,70200,Alice Springs (T),1,Good,Good,0
70020,Atitjere,70620,Central Desert (R),1,Good,Good,0
70021,Baines,74550,Victoria Daly (R),1,Good,Good,0
70022,Bakewell,72800,Palmerston (C),1,Good,Good,0
70023,Barunga,73600,Roper Gulf (R),1,Good,Good,0
70024,Batchelor,70700,Coomalie (S),1,Good,Good,0
70025,Bayview (NT),71000,Darwin (C),1,Good,Good,0
70026,Bees Creek,72300,Litchfield (M),1,Good,Good,0
70027,Bellamack,72800,Palmerston (C),1,Good,Good,0
70028,Belyuen,70540,Belyuen (S),1,Good,Good,0
70029,Berrimah,71000,Darwin (C),0.9609572,Good,Good,0
70029,Berrimah,79399,Unincorporated NT,0.0390428,Good,Good,0
70030,Berry Springs,72300,Litchfield (M),1,Good,Good,0
70031,Beswick,73600,Roper Gulf (R),1,Good,Good,0
70032,Beswick Creek,73600,Roper Gulf (R),1,Good,Good,0
70033,Binjari,72200,Katherine (T),1,Good,Good,0
70034,Birdum,73600,Roper Gulf (R),1,Good,Good,0
70035,Black Jungle,72300,Litchfield (M),1,Good,Good,0
70036,Blackmore,72300,Litchfield (M),1,Good,Good,0
70037,Borroloola,73600,Roper Gulf (R),1,Good,Good,0
70038,Bradshaw,74550,Victoria Daly (R),1,Good,Good,0
70039,Braitling,70200,Alice Springs (T),1,Good,Good,0
70040,Brinkin,71000,Darwin (C),1,Good,Good,0
70041,Buchanan (NT),74550,Victoria Daly (R),1,Good,Good,0
70042,Buffalo Creek,71000,Darwin (C),1,Good,Good,0
70043,Bulman Weemol,73600,Roper Gulf (R),1,Good,Good,0
70044,Burrundie,74550,Victoria Daly (R),0.9999997,Good,Good,0
70044,Burrundie,79399,Unincorporated NT,3e-07,Good,Good,1
70045,Burt Plain,72330,MacDonnell (R),1,Good,Good,0
70046,Bynoe,79399,Unincorporated NT,1,Good,Good,0
70047,Bynoe Harbour,79399,Unincorporated NT,1,Good,Good,0
70048,Calvert (NT),73600,Roper Gulf (R),1,Good,Good,0
70049,Camp Creek (NT),70700,Coomalie (S),1,Good,Good,0
70050,Canteen Creek,70420,Barkly (R),1,Good,Good,0
70051,Casuarina (NT),71000,Darwin (C),1,Good,Good,0
70052,Channel Island,72300,Litchfield (M),1,Good,Good,0
70053,Charles Darwin,71000,Darwin (C),0.25,Good,Good,0
70053,Charles Darwin,79399,Unincorporated NT,0.75,Good,Good,0
70054,Charlotte,79399,Unincorporated NT,1,Good,Good,0
70055,Chilla Well,70620,Central Desert (R),1,Good,Good,0
70056,Ciccone,70200,Alice Springs (T),1,Good,Good,0
70057,Claravale,72200,Katherine (T),0.3,Good,Good,0
70057,Claravale,74550,Victoria Daly (R),0.7,Good,Good,0
70058,Cobourg,74660,West Arnhem (R),1,Good,Good,0
70059,Coconut Grove,71000,Darwin (C),1,Good,Good,0
70060,Collett Creek,70700,Coomalie (S),1,Good,Good,0
70061,Connellan,70200,Alice Springs (T),1,Good,Good,0
70062,Coolalinga,72300,Litchfield (M),1,Good,Good,0
70063,Coomalie Creek,70700,Coomalie (S),1,Good,Good,0
70064,Coonawarra (NT),71000,Darwin (C),1,Good,Good,0
70065,Cossack (NT),72200,Katherine (T),1,Good,Good,0
70066,Costello,70420,Barkly (R),1,Good,Good,0
70067,Cox Peninsula,79399,Unincorporated NT,1,Good,Good,0
70068,Creswell,70420,Barkly (R),1,Good,Good,0
70069,Daguragu,74550,Victoria Daly (R),1,Good,Good,0
70070,Daly,72300,Litchfield (M),1,Good,Good,0
70071,Daly River,74550,Victoria Daly (R),0.9999998,Good,Good,0
70071,Daly River,79399,Unincorporated NT,2e-07,Good,Good,1
70072,Daly Waters,73600,Roper Gulf (R),1,Good,Good,0
70073,Darwin City,71000,Darwin (C),0.9475969,Good,Good,0
70073,Darwin City,79399,Unincorporated NT,0.0524031,Good,Good,0
70074,Darwin River,72300,Litchfield (M),1,Good,Good,0
70075,Darwin River Dam,70700,Coomalie (S),1,Good,Good,0
70076,Davenport (NT),70420,Barkly (R),1,Good,Good,0
70077,Delamere (NT),74550,Victoria Daly (R),1,Good,Good,0
70078,Desert Springs,70200,Alice Springs (T),1,Good,Good,0
70079,Douglas-Daly,74550,Victoria Daly (R),0.0378152,Good,Good,0
70079,Douglas-Daly,79399,Unincorporated NT,0.9621848,Good,Good,0
70080,Driver,72800,Palmerston (C),1,Good,Good,0
70081,Dundee Beach,79399,Unincorporated NT,1,Good,Good,0
70082,Dundee Downs,79399,Unincorporated NT,1,Good,Good,0
70083,Dundee Forest,79399,Unincorporated NT,1,Good,Good,0
70084,Durack (NT),72800,Palmerston (C),1,Good,Good,0
70085,East Arm,79399,Unincorporated NT,1,Good,Good,0
70086,East Arnhem,71300,East Arnhem (R),0.9764706,Good,Good,0
70086,East Arnhem,74660,West Arnhem (R),0.0235294,Good,Good,0
70087,East Point,71000,Darwin (C),1,Good,Good,0
70088,East Side,70200,Alice Springs (T),1,Good,Good,0
70089,Eaton (NT),71000,Darwin (C),1,Good,Good,0
70090,Edith (NT),72200,Katherine (T),0.9793814,Good,Good,0
70090,Edith (NT),74550,Victoria Daly (R),0.0206186,Good,Good,0
70091,Elliott (NT),70420,Barkly (R),1,Good,Good,0
70092,Elrundie,79399,Unincorporated NT,1,Good,Good,0
70093,Elsey,73600,Roper Gulf (R),1,Good,Good,0
70094,Emungalan,72200,Katherine (T),1,Good,Good,0
70095,Engawala,70620,Central Desert (R),1,Good,Good,0
70096,Eva Valley,70700,Coomalie (S),1,Good,Good,0
70097,Fannie Bay,71000,Darwin (C),1,Good,Good,0
70098,Farrar,72800,Palmerston (C),1,Good,Good,0
70099,Finke,72330,MacDonnell (R),1,Good,Good,0
70100,Finniss Valley,70700,Coomalie (S),1,Good,Good,0
70101,Florina,72200,Katherine (T),1,Good,Good,0
70102,Fly Creek,72300,Litchfield (M),1,Good,Good,0
70103,Flying Fox (NT),73600,Roper Gulf (R),1,Good,Good,0
70104,Flynn (NT),70200,Alice Springs (T),1,Good,Good,0
70105,Freds Pass,72300,Litchfield (M),1,Good,Good,0
70106,Galiwinku,71300,East Arnhem (R),1,Good,Good,0
70107,Gapuwiyak,71300,East Arnhem (R),1,Good,Good,0
70108,Ghan,72330,MacDonnell (R),1,Good,Good,0
70109,Gillen,70200,Alice Springs (T),1,Good,Good,0
70110,Girraween (NT),72300,Litchfield (M),1,Good,Good,0
70111,Glyde Point,72300,Litchfield (M),1,Good,Good,0
70112,Gray (NT),72800,Palmerston (C),1,Good,Good,0
70113,Gregory (NT),74550,Victoria Daly (R),1,Good,Good,0
70114,Gulung Mardrulk,73600,Roper Gulf (R),1,Good,Good,0
70115,Gunbalanya,74660,West Arnhem (R),1,Good,Good,0
70116,Gunn,72800,Palmerston (C),1,Good,Good,0
70117,Gunn Point,72300,Litchfield (M),1,Good,Good,0
70118,Gunyangara,71300,East Arnhem (R),1,Good,Good,0
70119,Gurindji,70620,Central Desert (R),4.1e-06,Good,Good,1
70119,Gurindji,74550,Victoria Daly (R),0.9999959,Good,Good,0
70120,Haasts Bluff,72330,MacDonnell (R),1,Good,Good,0
70121,Hale,72330,MacDonnell (R),1,Good,Good,0
70122,Hart (NT),70620,Central Desert (R),1,Good,Good,0
70123,Herbert,72300,Litchfield (M),1,Good,Good,0
70124,Hermannsburg,72330,MacDonnell (R),1,Good,Good,0
70125,Hidden Valley (NT),71000,Darwin (C),0.75,Good,Good,0
70125,Hidden Valley (NT),79399,Unincorporated NT,0.25,Good,Good,0
70126,Holmes,71000,Darwin (C),1,Good,Good,0
70127,Holtze,72300,Litchfield (M),1,Good,Good,0
70128,Hotham,79399,Unincorporated NT,1,Good,Good,0
70129,Howard Springs,72300,Litchfield (M),1,Good,Good,0
70130,Hugh,72330,MacDonnell (R),1,Good,Good,0
70131,Hughes (NT),72300,Litchfield (M),1,Good,Good,0
70132,Humpty Doo,72300,Litchfield (M),1,Good,Good,0
70133,Ilparpa,70200,Alice Springs (T),1,Good,Good,0
70134,Imanpa,72330,MacDonnell (R),1,Good,Good,0
70135,Irlpme,70200,Alice Springs (T),1,Good,Good,0
70136,Jabiru,74660,West Arnhem (R),1,Good,Good,0
70137,Jilkminggan,73600,Roper Gulf (R),1,Good,Good,0
70138,Jingili,71000,Darwin (C),1,Good,Good,0
70139,Johnston,72800,Palmerston (C),1,Good,Good,0
70140,Kakadu,74660,West Arnhem (R),1,Good,Good,0
70141,Kalkarindji,74550,Victoria Daly (R),1,Good,Good,0
70142,Kaltukatjara,72330,MacDonnell (R),1,Good,Good,0
70143,Karama,71000,Darwin (C),1,Good,Good,0
70144,Katherine,72200,Katherine (T),1,Good,Good,0
70145,Katherine East,72200,Katherine (T),1,Good,Good,0
70146,Katherine South,72200,Katherine (T),1,Good,Good,0
70147,Kilgariff,70200,Alice Springs (T),1,Good,Good,0
70148,Kintore,72330,MacDonnell (R),1,Good,Good,0
70149,Knuckey Lagoon,72300,Litchfield (M),1,Good,Good,0
70150,Koolpinyah,72300,Litchfield (M),1,Good,Good,0
70151,Kunparrka,72330,MacDonnell (R),1,Good,Good,0
70152,Lajamanu,70620,Central Desert (R),1,Good,Good,0
70152,Lajamanu,74550,Victoria Daly (R),0,Good,Good,1
70153,Lake Bennett,70700,Coomalie (S),1,Good,Good,0
70154,Lake Mackay,70620,Central Desert (R),0.999962,Good,Good,0
70154,Lake Mackay,72330,MacDonnell (R),3.8e-05,Good,Good,1
70155,Lambells Lagoon,72300,Litchfield (M),1,Good,Good,0
70156,Lansdowne (NT),72200,Katherine (T),0.8891051,Good,Good,0
70156,Lansdowne (NT),73600,Roper Gulf (R),0.1108949,Good,Good,0
70157,Laramba,70620,Central Desert (R),1,Good,Good,0
70158,Larapinta (NT),70200,Alice Springs (T),1,Good,Good,0
70159,Larrakeyah,71000,Darwin (C),1,Good,Good,0
70160,Larrimah,73600,Roper Gulf (R),1,Good,Good,0
70161,Leanyer,71000,Darwin (C),1,Good,Good,0
70162,Lee Point,71000,Darwin (C),1,Good,Good,0
70163,Limmen,73600,Roper Gulf (R),1,Good,Good,0
70164,Litchfield Park,79399,Unincorporated NT,1,Good,Good,0
70165,Livingstone,72300,Litchfield (M),1,Good,Good,0
70166,Lloyd Creek,72300,Litchfield (M),1,Good,Good,0
70167,Ludmilla,71000,Darwin (C),1,Good,Good,0
70168,Lyons (NT),71000,Darwin (C),1,Good,Good,0
70169,Malak,71000,Darwin (C),1,Good,Good,0
70170,Manbulloo,72200,Katherine (T),1,Good,Good,0
70171,Mandorah,74560,Wagait (S),0.6666667,Good,Good,0
70171,Mandorah,79399,Unincorporated NT,0.3333333,Good,Good,0
70172,Maningrida,74660,West Arnhem (R),1,Good,Good,0
70173,Manton (NT),72300,Litchfield (M),1,Good,Good,0
70174,Maranunga,74550,Victoria Daly (R),1,Good,Good,0
70175,Margaret River (NT),79399,Unincorporated NT,1,Good,Good,0
70176,Marlow Lagoon,72800,Palmerston (C),1,Good,Good,0
70177,Marrakai,79399,Unincorporated NT,1,Good,Good,0
70178,Marrara,71000,Darwin (C),1,Good,Good,0
70179,Mataranka,73600,Roper Gulf (R),1,Good,Good,0
70180,McArthur,73600,Roper Gulf (R),1,Good,Good,0
70181,McMinns Lagoon,72300,Litchfield (M),1,Good,Good,0
70182,Mereenie,72330,MacDonnell (R),1,Good,Good,0
70183,Micket Creek,72300,Litchfield (M),1,Good,Good,0
70184,Middle Point,72300,Litchfield (M),1,Good,Good,0
70185,Milikapiti,74050,Tiwi Islands (R),1,Good,Good,0
70186,Milingimbi,71300,East Arnhem (R),1,Good,Good,0
70187,Millner,71000,Darwin (C),1,Good,Good,0
70188,Milyakburra,71300,East Arnhem (R),1,Good,Good,0
70189,Miniyeri,73600,Roper Gulf (R),1,Good,Good,0
70190,Minjilang,74660,West Arnhem (R),1,Good,Good,0
70191,Mitchell (NT),72800,Palmerston (C),1,Good,Good,0
70192,Moil,71000,Darwin (C),1,Good,Good,0
70193,Moulden,72800,Palmerston (C),1,Good,Good,0
70194,Mount Bundey,79399,Unincorporated NT,1,Good,Good,0
70195,Mount Johns,70200,Alice Springs (T),1,Good,Good,0
70196,Mount Liebig,72330,MacDonnell (R),1,Good,Good,0
70197,Mount Zeil,72330,MacDonnell (R),1,Good,Good,0
70198,Muirhead,71000,Darwin (C),1,Good,Good,0
70199,Murrumujuk,72300,Litchfield (M),1,Good,Good,0
70200,Mutitjulu,72330,MacDonnell (R),1,Good,Good,0
70201,Nakara,71000,Darwin (C),1,Good,Good,0
70202,Namatjira,72330,MacDonnell (R),1,Good,Good,0
70203,Nauiyu,74550,Victoria Daly (R),1,Good,Good,0
70204,Nemarluk,74550,Victoria Daly (R),1e-07,Good,Good,1
70204,Nemarluk,74680,West Daly (R),0.9999999,Good,Good,0
70205,Newcastle Waters,70420,Barkly (R),1,Good,Good,0
70206,Nganmarriyanga,74680,West Daly (R),1,Good,Good,0
70207,Ngukurr,73600,Roper Gulf (R),1,Good,Good,0
70208,Nhulunbuy,71300,East Arnhem (R),0.0463822,Good,Good,0
70208,Nhulunbuy,79399,Unincorporated NT,0.9536178,Good,Good,0
70209,Nicholson (NT),70420,Barkly (R),1,Good,Good,0
70210,Nightcliff,71000,Darwin (C),1,Good,Good,0
70211,Nitmiluk,73600,Roper Gulf (R),1,Good,Good,0
70212,Noonamah,72300,Litchfield (M),1,Good,Good,0
70213,Numbulwar,73600,Roper Gulf (R),1,Good,Good,0
70214,Numburindi,73600,Roper Gulf (R),1,Good,Good,0
70215,Nyirripi,70620,Central Desert (R),1,Good,Good,0
70216,Palmerston City,72800,Palmerston (C),1,Good,Good,0
70217,Pamayu,70420,Barkly (R),1,Good,Good,0
70218,Papunya,72330,MacDonnell (R),1,Good,Good,0
70219,Parap,71000,Darwin (C),1,Good,Good,0
70220,Pellew Islands,73600,Roper Gulf (R),1,Good,Good,0
70221,Peppimenarti,74680,West Daly (R),1,Good,Good,0
70222,Petermann,72330,MacDonnell (R),1,Good,Good,0
70223,Pigeon Hole,74550,Victoria Daly (R),1,Good,Good,0
70224,Pine Creek (NT),74550,Victoria Daly (R),1,Good,Good,0
70225,Pinelands (NT),72800,Palmerston (C),1,Good,Good,0
70226,Pirlangimpi,74050,Tiwi Islands (R),1,Good,Good,0
70227,Point Stuart,79399,Unincorporated NT,1,Good,Good,0
70228,Rakula,79399,Unincorporated NT,1,Good,Good,0
70229,Ramingining,71300,East Arnhem (R),1,Good,Good,0
70230,Ranken,70420,Barkly (R),1,Good,Good,0
70231,Rapid Creek,71000,Darwin (C),1,Good,Good,0
70232,Robin Falls,70700,Coomalie (S),1,Good,Good,0
70233,Robinson River,73600,Roper Gulf (R),1,Good,Good,0
70234,Rosebery (NT),72800,Palmerston (C),1,Good,Good,0
70235,Ross (NT),70200,Alice Springs (T),1,Good,Good,0
70236,Rum Jungle,70700,Coomalie (S),1,Good,Good,0
70237,Sadadeen,70200,Alice Springs (T),1,Good,Good,0
70238,Sandover,70420,Barkly (R),1,Good,Good,0
70238,Sandover,70620,Central Desert (R),0,Good,Good,1
70239,Santa Teresa,72330,MacDonnell (R),1,Good,Good,0
70240,Shoal Bay (NT),72300,Litchfield (M),1,Good,Good,0
70241,Simpson (NT),72330,MacDonnell (R),1,Good,Good,0
70242,Southport (NT),72300,Litchfield (M),1,Good,Good,0
70243,Stapleton,70700,Coomalie (S),1,Good,Good,0
70244,Stuart (NT),70200,Alice Springs (T),1,Good,Good,0
70245,Stuart Park,71000,Darwin (C),1,Good,Good,0
70246,Sturt Plateau,73600,Roper Gulf (R),1,Good,Good,0
70247,Tablelands (NT),70420,Barkly (R),1,Good,Good,0
70248,Tanami (NT),70620,Central Desert (R),1,Good,Good,0
70249,Tanami East,70420,Barkly (R),1,Good,Good,0
70250,Tara (NT),70420,Barkly (R),1,Good,Good,0
70251,Tennant Creek,70420,Barkly (R),1,Good,Good,0
70252,Thamarrurr,74680,West Daly (R),1,Good,Good,0
70253,The Gap (NT),70200,Alice Springs (T),1,Good,Good,0
70254,The Gardens (NT),71000,Darwin (C),1,Good,Good,0
70255,The Narrows (NT),71000,Darwin (C),1,Good,Good,0
70256,Ti Tree,70620,Central Desert (R),1,Good,Good,0
70257,Timber Creek,74550,Victoria Daly (R),1,Good,Good,0
70258,Tindal,72200,Katherine (T),1,Good,Good,0
70259,Tipperary (NT),74550,Victoria Daly (R),1,Good,Good,0
70260,Titjikala,72330,MacDonnell (R),1,Good,Good,0
70261,Tivendale,79399,Unincorporated NT,1,Good,Good,0
70262,Tiwi,71000,Darwin (C),1,Good,Good,0
70263,Tiwi Islands,74050,Tiwi Islands (R),1,Good,Good,0
70264,Top Springs,74550,Victoria Daly (R),1,Good,Good,0
70265,Tortilla Flats,70700,Coomalie (S),1,Good,Good,0
70266,Tumbling Waters,72300,Litchfield (M),1,Good,Good,0
70267,Umbakumba,71300,East Arnhem (R),1,Good,Good,0
70268,Undoolya,70200,Alice Springs (T),1,Good,Good,0
70269,Uralla (NT),72200,Katherine (T),1,Good,Good,0
70270,Van Diemen Gulf,79399,Unincorporated NT,1,Good,Good,0
70271,Venn,72200,Katherine (T),1,Good,Good,0
70272,Vernon Islands,79399,Unincorporated NT,1,Good,Good,0
70273,Victoria River,74550,Victoria Daly (R),1,Good,Good,0
70274,Virginia (NT),72300,Litchfield (M),1,Good,Good,0
70275,Wadeye,74680,West Daly (R),1,Good,Good,0
70276,Wagait Beach,74560,Wagait (S),1,Good,Good,0
70276,Wagait Beach,79399,Unincorporated NT,0,Good,Good,1
70277,Wagaman,71000,Darwin (C),1,Good,Good,0
70278,Wak Wak,72300,Litchfield (M),1,Good,Good,0
70279,Wallace Rockhole,72330,MacDonnell (R),1,Good,Good,0
70280,Wanguri,71000,Darwin (C),1,Good,Good,0
70281,Warruwi,74660,West Arnhem (R),1,Good,Good,0
70282,Warumungu,70420,Barkly (R),1,Good,Good,0
70283,Weddell,72300,Litchfield (M),1,Good,Good,0
70284,West Arnhem,71300,East Arnhem (R),1e-07,Good,Good,1
70284,West Arnhem,74660,West Arnhem (R),0.9999999,Good,Good,0
70285,White Gums,70200,Alice Springs (T),1,Good,Good,0
70286,Wickham (NT),72300,Litchfield (M),1,Good,Good,0
70287,Willowra,70620,Central Desert (R),1,Good,Good,0
70288,Wilora,70620,Central Desert (R),1,Good,Good,0
70289,Wilton (NT),73600,Roper Gulf (R),1,Good,Good,0
70290,Winnellie,71000,Darwin (C),1,Good,Good,0
70291,Wishart (NT),79399,Unincorporated NT,1,Good,Good,0
70292,Woodroffe,72800,Palmerston (C),1,Good,Good,0
70293,Woolner,71000,Darwin (C),1,Good,Good,0
70294,Wulagi,71000,Darwin (C),1,Good,Good,0
70295,Wurrumiyanga,74050,Tiwi Islands (R),1,Good,Good,0
70296,Wutunugurra,70420,Barkly (R),1,Good,Good,0
70297,Yarralin,74550,Victoria Daly (R),1,Good,Good,0
70298,Yarrawonga (NT),72800,Palmerston (C),1,Good,Good,0
70299,Yirrkala,71300,East Arnhem (R),1,Good,Good,0
70300,Yuelamu,70620,Central Desert (R),1,Good,Good,0
70301,Yuendumu,70620,Central Desert (R),1,Good,Good,0
70302,Yulara,79399,Unincorporated NT,1,Good,Good,0
70303,Zuccoli,72800,Palmerston (C),1,Good,Good,0
80001,ACT Remainder - Belconnen,89399,Unincorporated ACT,1,Good,Good,0
80002,ACT Remainder - Booth,89399,Unincorporated ACT,1,Good,Good,0
80003,ACT Remainder - Coree,89399,Unincorporated ACT,1,Good,Good,0
80004,ACT Remainder - Cotter River,89399,Unincorporated ACT,1,Good,Good,0
80005,ACT Remainder - Gungahlin,89399,Unincorporated ACT,1,Good,Good,0
80006,ACT Remainder - Hall,89399,Unincorporated ACT,1,Good,Good,0
80007,ACT Remainder - Jerrabomberra,89399,Unincorporated ACT,1,Good,Good,0
80008,ACT Remainder - Kowen,89399,Unincorporated ACT,1,Good,Good,0
80009,ACT Remainder - Majura,89399,Unincorporated ACT,1,Good,Good,0
80010,ACT Remainder - Molonglo Valley,89399,Unincorporated ACT,1,Good,Good,0
80011,ACT Remainder - Paddys River,89399,Unincorporated ACT,1,Good,Good,0
80012,ACT Remainder - Rendezvous Creek,89399,Unincorporated ACT,1,Good,Good,0
80013,ACT Remainder - Stromlo,89399,Unincorporated ACT,1,Good,Good,0
80014,ACT Remainder - Tuggeranong,89399,Unincorporated ACT,1,Good,Good,0
80015,ACT Remainder - Weston Creek,89399,Unincorporated ACT,1,Good,Good,0
80016,Acton (ACT),89399,Unincorporated ACT,1,Good,Good,0
80017,Ainslie,89399,Unincorporated ACT,1,Good,Good,0
80018,Amaroo (ACT),89399,Unincorporated ACT,1,Good,Good,0
80019,Aranda,89399,Unincorporated ACT,1,Good,Good,0
80020,Banks,89399,Unincorporated ACT,1,Good,Good,0
80021,Barton,89399,Unincorporated ACT,1,Good,Good,0
80022,Beard,89399,Unincorporated ACT,1,Good,Good,0
80023,Belconnen,89399,Unincorporated ACT,1,Good,Good,0
80024,Bonner,89399,Unincorporated ACT,1,Good,Good,0
80025,Bonython,89399,Unincorporated ACT,1,Good,Good,0
80026,Braddon,89399,Unincorporated ACT,1,Good,Good,0
80027,Bruce (ACT),89399,Unincorporated ACT,1,Good,Good,0
80028,Calwell,89399,Unincorporated ACT,1,Good,Good,0
80029,Campbell,89399,Unincorporated ACT,1,Good,Good,0
80030,Canberra Airport,89399,Unincorporated ACT,1,Good,Good,0
80031,Capital Hill,89399,Unincorporated ACT,1,Good,Good,0
80032,Casey,89399,Unincorporated ACT,1,Good,Good,0
80033,Chapman,89399,Unincorporated ACT,1,Good,Good,0
80034,Charnwood,89399,Unincorporated ACT,1,Good,Good,0
80035,Chifley (ACT),89399,Unincorporated ACT,1,Good,Good,0
80036,Chisholm (ACT),89399,Unincorporated ACT,1,Good,Good,0
80037,City,89399,Unincorporated ACT,1,Good,Good,0
80038,Conder,89399,Unincorporated ACT,1,Good,Good,0
80039,Cook,89399,Unincorporated ACT,1,Good,Good,0
80040,Coombs,89399,Unincorporated ACT,1,Good,Good,0
80041,Crace,89399,Unincorporated ACT,1,Good,Good,0
80042,Curtin,89399,Unincorporated ACT,1,Good,Good,0
80043,Deakin,89399,Unincorporated ACT,1,Good,Good,0
80044,Denman Prospect,89399,Unincorporated ACT,1,Good,Good,0
80045,Dickson,89399,Unincorporated ACT,1,Good,Good,0
80046,Downer,89399,Unincorporated ACT,1,Good,Good,0
80047,Duffy,89399,Unincorporated ACT,1,Good,Good,0
80048,Dunlop,89399,Unincorporated ACT,1,Good,Good,0
80049,Evatt,89399,Unincorporated ACT,1,Good,Good,0
80050,Fadden,89399,Unincorporated ACT,1,Good,Good,0
80051,Farrer,89399,Unincorporated ACT,1,Good,Good,0
80052,Fisher (ACT),89399,Unincorporated ACT,1,Good,Good,0
80053,Florey,89399,Unincorporated ACT,1,Good,Good,0
80054,Flynn (ACT),89399,Unincorporated ACT,1,Good,Good,0
80055,Forde,89399,Unincorporated ACT,1,Good,Good,0
80056,Forrest (ACT),89399,Unincorporated ACT,1,Good,Good,0
80057,Franklin (ACT),89399,Unincorporated ACT,1,Good,Good,0
80058,Fraser,89399,Unincorporated ACT,1,Good,Good,0
80059,Fyshwick,89399,Unincorporated ACT,1,Good,Good,0
80060,Garran,89399,Unincorporated ACT,1,Good,Good,0
80061,Gilmore (ACT),89399,Unincorporated ACT,1,Good,Good,0
